Report generated on: 09-16-2020 11:17:50
"API","","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.63-2-TUN-TBPD.A","        Tunisia","4.62764383561644","4.60591780821918","4.82317808219178","4.91833333333333","4.36693150684931","5.30115068493151","5.36632876712329","6.19666666666667","6.43090410958904","5.97465753424658","4","5","6","",""
"INTL.63-2-TUR-TBPD.A","        Turkey","42.252055","37.19726","45.745205","43.770492","45.273973","34.241096","31.238356","29.797814","45.139726","75.734247","100.517808","100.693989","100.347945","106.586301","117.915068"
"INTL.63-2-TKM-TBPD.A","        Turkmenistan","8.55945205479452","8.90767123287671","9.55945205479452","9.96666666666667","10.4284931506849","11.5147945205479","10.4284931506849","8.99166666666667","9.88534246575342","10.2112328767123","10","10","10","",""
"INTL.63-2-TCA-TBPD.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"none","        Tuvalu","","","","","","","","","","","","","","",""
"INTL.63-2-USIQ-TBPD.A","        U.S. Pacific Islands","0.304164383561644","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3111","",""
"none","        U.S. Territories","","","","","","","","","","","","","","",""
"INTL.63-2-VIR-TBPD.A","        U.S. Virgin Islands","10.7616438356164","8.31780821917808","7.65330136986302","1.1855218579235","1.1472191780822","3.95114246575342","2.95507671232876","1.94620218579235","0.756331506849315","2.15616438356164","2.45479452054795","1.81653320607831","1.81653320607831","",""
"INTL.63-2-UGA-TBPD.A","        Uganda","0.80386301369863","0.82558904109589","1.6946301369863","1.71101666666667","1.79348356164384","1.87126273972603","2.15677000589041","2.38245613666667","2.00214456558879","1.80317231434751","1.803172","2.121087","2.061375","",""
"INTL.63-2-UKR-TBPD.A","        Ukraine","7.90827397260274","7.06095890410959","7.56065753424657","5.525","5.10561643835616","5.80084931506849","5.21424657534247","6.21364383561644","3.12854794520548","3.15027397260274","2.628849","2.621666","5.527101","",""
"INTL.63-2-ARE-TBPD.A","        United Arab Emirates","63.6138082191781","71.1961917808219","81.385698630137","84.9766666666667","83.7755616438356","86.8389315068493","90.7278904109589","101.811666666667","102.829287671233","127.35797260274","176.219808219178","180.356","182.511597","",""
"INTL.63-2-GBR-TBPD.A","        United Kingdom","269.80274","272.906849","271.460274","263.013661","248.983562","239.986301","249.868493","241.565574","242.70411","242.210959","244.646575","244.139344","263.013699","265.156164","267.463014"
"INTL.63-2-USA-TBPD.A","        United States","1678.9897863013698","1632.9054465753425","1622.3853726027398","1538.553849726776","1393.1897561643837","1431.648402739726","1425.342487671233","1398.1333579234972","1434.397605479452","1469.9274356164383","1548.2421205479452","1614.2273524590164","1682.1756465753424","1707.0169479452054","1739.9276273972603"
"INTL.63-2-URY-TBPD.A","        Uruguay","0.912493150684932","1.21665753424658","1.52082191780822","1.47333333333333","1.49909589041096","1.62945205479452","2.02052054794521","2.03666666666667","1.60772602739726","1.73808219178082","2","2","2","",""
"INTL.63-2-UZB-TBPD.A","        Uzbekistan","4.72333333333333","4.72333333333333","4.30175342465753","4.20333333333333","3.97586301369863","3.36753424657534","3.172","2.82438356164384","2.67230136986301","2.52021917808219","2","2","2","",""
"INTL.63-2-VUT-TBPD.A","        Vanuatu","0.12601095890411","0.130356164383562","0.134701369863014","0.1365","0.130356164383562","0.132528767123288","0.132528767123288","0.134333333333333","0.13687397260274","0.156427397260274","0.141219","0.140833","0.160549","",""
"INTL.63-2-VEN-TBPD.A","        Venezuela","13.3615068493151","4.60591780821918","4.56246575342466","3.01166666666667","3.19372602739726","12","3","13","12","13","14","10","7","",""
"INTL.63-2-VNM-TBPD.A","        Vietnam","8.36452054794521","8.51660273972603","9.516","11.57","13.4049589041096","14.8587945205479","14.5564383561644","17.615","21.0307945205479","19.0754520547945","27","31","34","",""
"INTL.63-2-WAK-TBPD.A","        Wake Island","7.8213698630137","7.85","7.85","7.85","7.85","2.245","7.85","7.85","7.85","7.85","7.85","7.85","8.407349","",""
"INTL.63-2-ESH-TBPD.A","        Western Sahara","0.0869041095890411","0.0869041095890411","0.0869041095890411","0.0866666666666667","0.0869041095890411","0.0869041095890411","0.0869041095890411","0.0869041095890411","0.0869041095890411","0.0869041095890411","0.086904","0.086666","0.073882","",""
"INTL.63-2-YEM-TBPD.A","        Yemen","2.45504109589041","2.38986301369863","2.71575342465753","2.44833333333333","2.82438356164384","2.49849315068493","1.34701369863014","0.866666666666667","2","2","0.260712328767123","0.270179","0.27999","",""
"INTL.63-2-ZMB-TBPD.A","        Zambia","1.04284931506849","1.10802739726027","0.651780821917808","0.823333333333333","0.608328767123288","0.695232876712329","0.716958904109589","1.04284931506849","1.04284931506849","0.82558904109589","1","1","1","",""
"INTL.63-2-ZWE-TBPD.A","        Zimbabwe","0.152082191780822","0.152082191780822","0.152082191780822","0.13","0.130356164383562","0.152082191780822","0.173808219178082","0.195","0.195534246575342","0.195534246575342","0.477972","1","1","",""
"","kerosene consumption (Mb/d)","","","","","","","","","","","","","","",""
"INTL.64-2-WORL-TBPD.A","    World","1617.2091172085622","1483.6465365202957","1364.994734374291","1283.047292089119","1192.1965714527598","1177.9588746591469","1085.2583273989896","1051.8787627387314","989.023123316111","928.8557174278349","870.930897369863","833.0260538124284","804.0183557452227","",""
"INTL.64-2-AFG-TBPD.A","        Afghanistan","0.423561643835617","0.614164383561644","0.275315068493151","0.464644808743169","1.96956164383562","1.05890410958904","0.76241095890411","0.549125683060109","0.550630136986301","0.360027397260274","0.122832","0.200642","0.269573","",""
"INTL.64-2-ALB-TBPD.A","        Albania","0","0.211780821917808","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-2-DZA-TBPD.A","        Algeria","0.232958904109589","0.190602739726027","0.127068493150685","0.0422404371584699","0.0211780821917808","0","0","0","0","0","0","0","","",""
"INTL.64-2-ASM-TBPD.A","        American Samoa","0.105890410958904","0.11","0.11","0.11","0.11","0.11","0","0","0","0","0","0","0","",""
"INTL.64-2-AGO-TBPD.A","        Angola","1.546","1.52482191780822","1.60953424657534","1.58401639344262","1.33421917808219","1","2","1","1","1","1","1","1","",""
"INTL.64-2-ATA-TBPD.A","        Antarctica","0","0","0","0.00000316803278688525","0","0","0","0","0","0","0","0","0","",""
"INTL.64-2-ATG-TBPD.A","        Antigua and Barbuda","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.64-2-ARG-TBPD.A","        Argentina","0.50827397260274","0.487095890410959","0.444739726027397","0.16896174863388","0.232958904109589","0.931835616438356","0.868301369863014","0.29568306010929","0.25413698630137","0.487095890410959","0.55063","0.304164","0.260712","",""
"INTL.64-2-ARM-TBPD.A","        Armenia","0","0","0","0","0","0","0","0","0","0","0","0.152082","","",""
"INTL.64-2-ABW-TBPD.A","        Aruba","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.64-2-AUS-TBPD.A","        Australia","0.306849","0.254795","0.460274","0.431694","0.627397","0.238356","0.50411","0.565574","0.706849","0.558904","0.665753","0.846995","0.805479","0.561644","0.380822"
"INTL.64-2-AUT-TBPD.A","        Austria","0.065753","0.065753","0.065753","0.032787","0.032877","0.032877","0.032877","0.032787","0.082192","0.032877","0.032877","0.032787","0.032877","0.032877","0.032787"
"INTL.64-2-AZE-TBPD.A","        Azerbaijan","2.26605479452055","1.05890410958904","0.720054794520548","0.802568306010929","0.190602739726027","0","0.0211780821917808","0.423561643835617","0.592986301369863","0.105890410958904","0.296493","0.304164","0.065178","",""
"INTL.64-2-BHR-TBPD.A","        Bahrain","0.804767123287671","0.465917808219178","0.465917808219178","0.570245901639344","0.550630136986301","0.50827397260274","0.529452054794521","0.528005464480874","1","1","1","0.426568","0.43418","0.440853",""
"INTL.64-2-BGD-TBPD.A","        Bangladesh","11.5208767123288","10.5678630136986","9.78427397260274","8.55368852459016","7.24290410958904","7.96295890410959","9.55131506849315","7.56103825136612","6.67109589041096","6.14164383561644","6","4","4","",""
"INTL.64-2-BRB-TBPD.A","        Barbados","0.0592562739726027","0.0603998904109589","0.101231232876712","0.367069398907104","0.0760293150684932","0.236135616438356","0.198862191780822","0.162625683060109","0.195050136986301","0.0114594602739726","0.011459","0.011645","0.01172","",""
"INTL.64-2-BLR-TBPD.A","        Belarus","0.127068493150685","0.127068493150685","0.148246575342466","0.147841530054645","0.190602739726027","0","0.635342465753425","0.16896174863388","0.105890410958904","0.0635342465753425","0.042356","0.065178","0.043452","",""
"INTL.64-2-BEL-TBPD.A","        Belgium","1.926027","1.572603","1.421918","1.677596","2.347945","1.742466","1.315068","1.382514","1.493151","1.145205","1.320548","1.330601","1.249315","1.180822","1.10137"
"INTL.64-2-BLZ-TBPD.A","        Belize","0","0","0","0","0","0.0207913704109589","0","0","0.00338849315068493","0.00304689068493151","0.003084","0.003052","0.003071","",""
"INTL.64-2-BEN-TBPD.A","        Benin","5.50630136986301","6.60756164383562","7.05230136986301","7.34983606557377","7.47586301369863","7.41232876712329","5.99339726027397","3.84387978142077","1.77895890410959","0.931835616438356","0.254136","0.253442","0.43452","",""
"INTL.64-2-BMU-TBPD.A","        Bermuda","0.0381205479452055","0.00847123287671233","0.0169424657534247","0.004224043715847","0.00635342465753425","0.00423561643835616","0.0489001917808219","0.0878389890710383","0.3092","0.476506849315069","0.429915068493151","0.546","0.59372","",""
"INTL.64-2-BTN-TBPD.A","        Bhutan","0.216016438356164","0.245665753424658","0.175778082191781","0.0887049180327869","0.0910657534246575","0.0953013698630137","0.0974191780821918","0.0929289617486339","0.0847123287671233","0.000423561643835616","0.135539","0.139182","0.108214","",""
"INTL.64-2-BOL-TBPD.A","        Bolivia","0.402383561643836","0.381205479452055","0.360027397260274","0.316803278688525","0.338849315068493","0.338849315068493","0.338849315068493","0.316803278688525","0.317671232876712","0.317671232876712","0.338849","0.391068","0.32589","",""
"INTL.64-2-BIH-TBPD.A","        Bosnia and Herzegovina","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-2-BWA-TBPD.A","        Botswana","0.317671232876712","0.338849315068493","0.275315068493151","0.16896174863388","0.232958904109589","0.338849315068493","0.338849315068493","0.464644808743169","0.360027397260274","0.423561643835617","0.148246","0.105601","","",""
"INTL.64-2-BRA-TBPD.A","        Brazil","0.953013698630137","0.698876712328767","0.423561643835617","0.38016393442623","0.381205479452055","0.402383561643836","0.487095890410959","0.401284153005464","0.25413698630137","0.190602739726027","0.0995","0.10338","0.09284","0.09146",""
"INTL.64-2-VGB-TBPD.A","        British Virgin Islands","0.0423561643835616","0.0635342465753425","0.0635342465753425","0.0739207650273224","0.0804767123287671","0.0847123287671233","0.0847123287671233","0.0844808743169399","0.0847123287671233","0.0889479452054795","0.0889479452054795","0.09","0.11232","",""
"INTL.64-2-BRN-TBPD.A","        Brunei","0.0635342465753425","0.0847123287671233","0.0847123287671233","0.0633606557377049","0.0635342465753425","0.0847123287671233","0.0635342465753425","0.147841530054645","0.148246575342466","0.127068493150685","0.127068","0.126721","","",""
"INTL.64-2-BGR-TBPD.A","        Bulgaria","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-2-BFA-TBPD.A","        Burkina Faso","0.328260273972603","0.281668493150685","0.378939424657534","0.508215819672131","0.317925369863014","0.388384849315069","0.0838440273972603","0.0255132240437158","0.0423561643835616","0.0868301369863014","0.088947","0.169236","0.185756","",""
"INTL.64-2-MMR-TBPD.A","        Burma","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.021120218579235","0.0211780821917808","0.0423561643835616","0.0423561643835616","0.021120218579235","0.0211780821917808","0.0211780821917808","0.021178","0.022","0.030485","",""
"INTL.64-2-BDI-TBPD.A","        Burundi","0.0172516657534247","0.0211780821917808","0.0635342465753425","0.0274562841530055","0.0302846575342466","0.0571808219178082","0.0550630136986301","0.0528005464480874","0.0571808219178082","0","0.010165","0.011","0.005507","",""
"INTL.64-2-CPV-TBPD.A","        Cabo Verde","0.0211780821917808","0.0211780821917808","0.0184249315068493","0.0162625683060109","0.0135539726027397","0.0133421917808219","0.0133421917808219","0.011012602739726","0.0101654794520548","0","0.007835","0.007392","0.006913","",""
"INTL.64-2-KHM-TBPD.A","        Cambodia","1.12243835616438","1.20715068493151","0.698876712328767","0","0.825945205479452","0.656520547945206","0.25413698630137","0.127068493150685","0.0847123287671233","0","0","0","","",""
"INTL.64-2-CMR-TBPD.A","        Cameroon","2.39312328767123","3.04964383561644","0.78358904109589","0.549125683060109","0.50827397260274","0.360027397260274","0","0","0","0","2","2","2","",""
"INTL.64-2-CAN-TBPD.A","        Canada","8.528767","5.378082","5.8","5.262295","5.739726","7.120548","6.536986","5.827869","9.482192","10.490411","9.353425","9.368852","8.906849","7.841096","2.558904"
"INTL.64-2-CYM-TBPD.A","        Cayman Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.64-2-CAF-TBPD.A","        Central African Republic","0.487095890410959","0.50827397260274","0.529452054794521","0.549125683060109","0.550630136986301","0.556983561643836","0.571808219178082","0.586632876712329","0.595104109589041","0.601457534246575","0.60781","0.612486","0.572878","",""
"INTL.64-2-TCD-TBPD.A","        Chad","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.021120218579235","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.021178082191781","0.021178082191781","0.013902","",""
"INTL.64-2-CHL-TBPD.A","        Chile","1.920548","1.427397","1.956164","1.65847","2.59726","1.873973","2.506849","2.065574","2.408219","2.049315","3.063014","2.169399","2.865753","2.539726","2.841096"
"INTL.64-2-CHN-TBPD.A","        China","26.409","24.185","24.079","25.196","26.536","29.861","36.13","35.918","35.134","25.287","33.61","32.865172","34.329523","",""
"INTL.64-2-COL-TBPD.A","        Colombia","2.60490410958904","2.73197260273973","2.77432876712329","3.08355191256831","3.36731506849315","3.85441095890411","4.15090410958904","4.57446575342466","5.1886301369863","5.27334246575343","2","1","1","",""
"INTL.64-2-COM-TBPD.A","        Comoros","0.169424657534247","0.148246575342466","0.148246575342466","0.147841530054645","0.148246575342466","0.16518904109589","0.196320821917808","0.191661643835616","0.208604109589041","0.215592876712329","0.21771","0.243093","0.31675","",""
"INTL.64-2-COG-TBPD.A","        Congo-Brazzaville","0.275315068493151","0.25413698630137","0.296493150684931","0.359043715846995","0.444739726027397","0.50827397260274","0.487095890410959","0.423561643835617","0.444739726027397","0.423561643835617","0.402383561643836","0.399","0.399868","",""
"INTL.64-2-COD-TBPD.A","        Congo-Kinshasa","0.232958904109589","0.190602739726027","0.105890410958904","0.021120218579235","0.25413698630137","0.0847123287671233","0.190602739726027","0.190081967213115","0.211780821917808","0.0635342465753425","0.042356","0.02112","0.02778","",""
"INTL.64-2-COK-TBPD.A","        Cook Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.64-2-CRI-TBPD.A","        Costa Rica","0.0423561643835616","0.0211780821917808","0.0211780821917808","0.0422404371584699","0.0423561643835616","0.0847123287671233","0.0635342465753425","0","0","0","0","0.152082","0.130356","",""
"INTL.64-2-HRV-TBPD.A","        Croatia","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.021120218579235","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.0423561643835616","0.065178","0.086904","0.065178","",""
"INTL.64-2-CUB-TBPD.A","        Cuba","5.61219178082192","2.83786301369863","1.9907397260274","1.7529781420765","1.6518904109589","1.67306849315069","1.67306849315069","1.67306849315069","1.67306849315069","1.27068493150685","2","2","2","",""
"INTL.64-2-CYP-TBPD.A","        Cyprus","0.296493150684931","0.211780821917808","0.296493150684931","0.33792349726776","0.402383561643836","0.169424657534247","0.317671232876712","0.317671232876712","0.275315068493151","0.275315068493151","0.286878","0.293296","0.293296","",""
"INTL.64-2-CZE-TBPD.A","        Czech Republic","0.258065","0.264901","0.264901","0.263158","0.076712","0.258065","0.269663","0.263736","0.262295","0.266667","0.076712","0.262295","0.262295","0.262295","0.262295"
"INTL.64-2-CIV-TBPD.A","        Côte d’Ivoire","1.86367123287671","1.86367123287671","0.995369863013699","1.11937158469945","1.12243835616438","1.4401095890411","0.953013698630137","1.24609289617486","1.80013698630137","1.14361643835616","0.21178","0.528005","0.499756","",""
"INTL.64-2-DNK-TBPD.A","        Denmark","0","0","0","0","0","0","0","0","0","0","0","","","",""
"INTL.64-2-DJI-TBPD.A","        Djibouti","0.232958904109589","0.25413698630137","0.243547945205479","0.206978142076503","0.239312328767123","0.243547945205479","0.245665753424658","0.25413698630137","0.266843835616438","0.273197260273973","0.112243","0.133057","0.169621","",""
"INTL.64-2-DMA-TBPD.A","        Dominica","0.0211780821917808","0.0211780821917808","0.0169424657534247","0.0105601092896175","0.0105890410958904","0.00720054794520548","0.00720054794520548","0.00127068493150685","0.00141893150684932","0.00148246575342466","0.00144","0.001478","0.001934","",""
"INTL.64-2-DOM-TBPD.A","        Dominican Republic","0.211780821917808","0.232958904109589","0.169424657534247","0.16896174863388","0.190602739726027","0.190602739726027","0.211780821917808","0.190602739726027","0.211780821917808","0.211780821917808","0.127068","0.195534","0.130356","",""
"INTL.64-2-ECU-TBPD.A","        Ecuador","0","0","0.0635342465753425","0.105601092896175","0.0423561643835616","1","1","1","1","1","1","0","1","",""
"INTL.64-2-EGY-TBPD.A","        Egypt","6.52284931506849","3.5367397260274","3.02846575342466","2.80898907103825","3.1978904109589","3.1978904109589","2.32958904109589","0.127068493150685","0.0847123287671233","0.105890410958904","0.127068","0.147841","","",""
"INTL.64-2-SLV-TBPD.A","        El Salvador","0.677698630136986","0.677698630136986","0.296493150684931","0.0633606557377049","0.0635342465753425","0.0635342465753425","0.0635342465753425","0","0","0.0211780821917808","0.021178","0.021726","0.021726","",""
"INTL.64-2-GNQ-TBPD.A","        Equatorial Guinea","0.190602739726027","0.211780821917808","0.211780821917808","0.211780821917808","0.211780821917808","0.211780821917808","0.211780821917808","0.211780821917808","0.211780821917808","0.211780821917808","0.211780821917808","0.216","0.225115","",""
"INTL.64-2-ERI-TBPD.A","        Eritrea","0.741232876712329","0.360027397260274","0.571808219178082","0.274562841530055","0.338849315068493","0.275315068493151","0.296493150684931","0.296493150684931","0.296493150684931","0.296493150684931","0.296493","0.295683","0.32589","",""
"INTL.64-2-EST-TBPD.A","        Estonia","0","0","0","0","0","0","0","0","0","0","0","","","",""
"INTL.64-2-SWZ-TBPD.A","        Eswatini","0.195558410958904","0.196047624657534","0.204093178082192","0.209639289617486","0.185943561643836","0.180013698630137","0.169424657534247","0.16896174863388","0.190602739726027","0.190602739726027","0.127068","0.084712","0.074998","",""
"INTL.64-2-ETH-TBPD.A","        Ethiopia","4.87095890410959","5.14627397260274","5.10391780821918","5.34341530054645","5.61219178082192","4.82860273972603","5.69690410958904","5.7392602739726","5.6333698630137","6.48049315068493","6","3","4","",""
"INTL.64-2-FLK-TBPD.A","        Falkland Islands","0.0635342465753425","0.0847123287671233","0.0847123287671233","0.0844808743169399","0.0847123287671233","0.0783589041095891","0.0804767123287671","0.0844808743169399","0.0847123287671233","0.0847123287671233","0.095301","0.105601","0.106810183149936","",""
"INTL.64-2-FRO-TBPD.A","        Faroe Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.64-2-FJI-TBPD.A","        Fiji","0.0000169424657534247","0.0480149479452055","0.0148246575342466","0.021120218579235","0.0000614164383561644","0.0211780821917808","0","0.0160830464480874","0.0185901205479452","0.0121752794520548","0.005057","0.024801","0.025704","",""
"INTL.64-2-FIN-TBPD.A","        Finland","0","0","0","0","0","0","0","0","0","0","0","","0.394521","0.394521","0.4"
"INTL.64-2-CSK-TBPD.A","        Former Czechoslovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","",""
"INTL.64-2-SCG-TBPD.A","        Former Serbia and Montenegro","0.487095890410959","--","--","--","--","--","--","--","--","--","","","","",""
"INTL.64-2-SUN-TBPD.A","        Former U.S.S.R.","--","--","--","--","--","--","--","--","--","--","","","","",""
"INTL.64-2-YUG-TBPD.A","        Former Yugoslavia","--","--","--","--","--","--","--","--","--","--","","","","",""
"INTL.64-2-FRA-TBPD.A","        France","3.238356","3.950685","3.567123","3.833333","5.008219","5.046575","4.358904","4.234973","3.863014","2.912329","3.29863","3.595628","3.80274","3.465753","3.758904"
"INTL.64-2-GUF-TBPD.A","        French Guiana","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.021120218579235","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.025344262295082","0.025413698630137","0.0296493150684931","0.025413","0.027456","0.023026","",""
"INTL.64-2-PYF-TBPD.A","        French Polynesia","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.021120218579235","0.0211780821917808","0.0211780821917808","0.0211780821917808","0.021120218579235","0.0211780821917808","0.0211780821917808","0.021178","0.02112","0.020637","",""
"INTL.64-2-GAB-TBPD.A","        Gabon","0.592986301369863","0.571808219178082","0.571808219178082","0.612486338797814","0.720054794520548","1","1","1","1","1","1","1","1","",""
"INTL.64-2-GMB-TBPD.A","        Gambia, The","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.64-2-GEO-TBPD.A","        Georgia","0.550630136986301","0.550630136986301","0.550630136986301","0.549125683060109","0.550630136986301","0.550630136986301","0.423561643835617","0.423561643835617","0","0","0","0","","",""
"INTL.64-2-DEU-TBPD.A","        Germany","0.306849","0.312329","0.273973","0.360656","0.230137","0.482192","0.416438","0.229508","0.19726","0.109589","0.186301","0.42623","0.279452","0.441096","0.421918"
"INTL.64-2-DDR-TBPD.A","        Germany, East","--","--","--","--","--","--","--","--","--","--","--","--","--","",""
"INTL.64-2-DEUW-TBPD.A","        Germany, West","--","--","--","--","--","--","--","--","--","--","--","--","--","",""
"INTL.64-2-GHA-TBPD.A","        Ghana","1.86367123287671","1.37657534246575","2.58372602739726","3.56931693989071","1.88484931506849","1.60953424657534","1.31304109589041","0.971530054644809","0.592986301369863","1.18597260273973","1","1","","",""
"INTL.64-2-GIB-TBPD.A","        Gibraltar","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-2-GRC-TBPD.A","        Greece","0.528926","0.554745","0.339623","0.528926","0.370861","0.120548","0.139726","0.098361","0.09863","0.076712","0.09863","0.076503","0.266667","0.054795","0.071233"
"INTL.64-2-GRL-TBPD.A","        Greenland","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.64-2-GRD-TBPD.A","        Grenada","0.0123468219178082","0.0127830904109589","0.0129186301369863","0.00401284153005464","0.00381205479452055","0.00381205479452055","0.0129736931506849","0.0021120218579235","0.00190602739726027","0.00465917808219178","0.001813","0.001808","0.001819","",""
"INTL.64-2-GLP-TBPD.A","        Guadeloupe","0.0127068493150685","0.0148246575342466","0.0127068493150685","0.012672131147541","0.0105890410958904","0.00847123287671233","0.148246575342466","0.00844808743169399","0.00953013698630137","0.00847123287671233","0.000656","0.000528","0.000531","",""
"INTL.64-2-GUM-TBPD.A","        Guam","0","0.8214","2.187","0","0.6905","1.3446","0.227","0.224691996209184","0","0","0","0","0","",""
"INTL.64-2-GTM-TBPD.A","        Guatemala","0.127068493150685","0.148246575342466","0.232958904109589","0.190081967213115","0.190602739726027","0.338849315068493","0.402383561643836","0.844808743169399","0.910657534246575","0.50827397260274","1","1","0.021726","",""
"INTL.64-2-GIN-TBPD.A","        Guinea","0.402383561643836","0.402383561643836","0.381205479452055","0.351651639344262","0.222158082191781","0.275315068493151","0.347108767123288","0.247951366120219","0.2319","0.232958904109589","0.226605","0.367491","0.349888","",""
"INTL.64-2-GNB-TBPD.A","        Guinea-Bissau","0.148246575342466","0.148246575342466","0.169424657534247","0.158401639344262","0.160529863013699","0.162435890410959","0.167730410958904","0.170017759562842","0.173660273972603","0.182343287671233","0.186367","0.190081","0.171453","",""
"INTL.64-2-GUY-TBPD.A","        Guyana","0.302679268493151","0.26449518630137","0.290351506849315","0.251119398907104","0.360789808219178","0.292469315068493","0.27340904109589","0.332009836065574","0.22702904109589","0.232958904109589","0.23688","0.265656","0.249521","",""
"INTL.64-2-HTI-TBPD.A","        Haiti","1.58835616438356","1.63071232876712","1.39775342465753","1.39393442622951","1.18597260273973","1.35539726027397","1.18597260273973","0.274562841530055","0.487095890410959","0.614164383561644","1","2","2","",""
"INTL.64-2-HITZ-TBPD.A","        Hawaiian Trade Zone","--","--","--","--","--","--","--","--","--","--","--","--","","",""
"INTL.64-2-HND-TBPD.A","        Honduras","0.78358904109589","0.889479452054795","1.27068493150685","0.992650273224044","0.444739726027397","0.931835616438356","0.444739726027397","0.865928961748634","0.741232876712329","0.50827397260274","1.080082","0.499698","0.477972","",""
"INTL.64-2-HKG-TBPD.A","        Hong Kong","0.677698630136986","0.50827397260274","0.444739726027397","0.4224043715847","0.444739726027397","0.317671232876712","0.232958904109589","0.16896174863388","0.148246575342466","0.127068493150685","0.127068","0.105601","0.109851","",""
"INTL.64-2-HUN-TBPD.A","        Hungary","0","0.008219","-0.010959","0","0","0","0.032877","0","0","0","0","","","",""
"INTL.64-2-ISL-TBPD.A","        Iceland","0","0","-0.005479","0","0","0","0","0","0","0","0","","","",""
"INTL.64-2-IND-TBPD.A","        India","198.586876712329","201.297671232877","198.332739726027","196.481393442623","197.040876712329","189.077917808219","183","166","157","154","149","128","88","",""
"INTL.64-2-IDN-TBPD.A","        Indonesia","191.725178082192","167.116246575342","160.635753424658","136.732295081967","79.4601643835616","47.9895342465753","31.9365479452055","24.2460109289618","22.4064109589041","18.9543835616438","13","10","11","",""
"INTL.64-2-IRN-TBPD.A","        Iran","129.609863013699","131.812383561644","138.716438356164","130.649672131148","116.31002739726","96.8897260273973","90.345698630137","97.6387704918033","79.4389863013699","67.9181095890411","49.6202465753425","53.20183","55.375018","",""
"INTL.64-2-IRQ-TBPD.A","        Iraq","32.2542191780822","35.0920821917808","35.9392054794521","37.4461475409836","39.9206849315069","41","44","45","42","28","26","27","30","",""
"INTL.64-2-IRL-TBPD.A","        Ireland","18.783562","19.60274","19.29863","21.357923","22.084932","22.986301","16.879452","15.60929","15.69589","15.172603","17.679452","18.472678","17.572603","19.361644","18.671233"
"INTL.64-2-ISR-TBPD.A","        Israel","6.164384","9.427397","6.824658","7.229508","7.715068","7.586301","7.441096","6.718579","6.19726","5.769863","5.405479","5.31694","5.339726","5.186301","4.794521"
"INTL.64-2-ITA-TBPD.A","        Italy","2.786301","2.394521","1.509589","5.032787","6.019178","5.868493","12.161644","5.398907","5.619178","12.591781","5.646575","7.284153","8.041096","6.386301","7.350685"
"INTL.64-2-JAM-TBPD.A","        Jamaica","0.0847123287671233","0.0847123287671233","0.105890410958904","0.971530054644809","0.614164383561644","0.0423561643835616","0.0423561643835616","0.12672131147541","0.0211780821917808","0.0211780821917808","0.021178","0.021726","0.10863","",""
"INTL.64-2-JPN-TBPD.A","        Japan","511.021918","456","399.531507","361.84153","348.019178","349.887671","335.4","344.991803","312.010959","297.838356","275.347945","284.519126","288.090411","265.860274","249.013699"
"INTL.64-2-JOR-TBPD.A","        Jordan","3.83323287671233","3.17671232876712","2.77432876712329","2.1120218579235","2.35076712328767","1.46128767123288","1.58835616438356","1.71073770491803","1","1","2","2","3","2.35603",""
"INTL.64-2-KAZ-TBPD.A","        Kazakhstan","3.76969863013699","4.06619178082192","5.46394520547945","4.89989071038251","2.96493150684932","3.21906849315069","3.40967123287671","4.17208219178082","4.7438904109589","3.60027397260274","1","1","3","",""
"INTL.64-2-KEN-TBPD.A","        Kenya","6.45931506849315","5.86632876712329","5.59101369863014","5.15333333333333","7.03112328767123","6.67109589041096","5.67572602739726","6.48390710382514","6.22635616438356","6.31106849315069","8","8","9","",""
